Channel,Message ID,Sender User ID,Sender Username,Message DateTime (UTC),Text,Message Type,Is Forward,Origin Username,Geo-location,Hashtags,URLs Shared,Reactions,Message URL,Views,Forwards,Replies
unity_of_fields,115,unity_of_fields,unity_of_fields,2024-05-18 00:39:26,"🚨 **BREAKING - FLOOD UPENN FOR PALESTINE**! Moments ago Refaat Alareer Hall was liberated by our students and community members at the University of Pennsylvania in what was formerly Fisher Bennett Hall. 

📍 Pull up to **34th and Walnut St** immediately, and bring flags, pots, pans, noise makers, megaphones, and anything else you have to contribute to our collective safety!

We must flood Penn to defend the Hall and the liberators who have successfully taken control of the building. We have a duty to our people in Palestine to defend this liberated space, as the liberators of the hall have escalated in a moment of immense repression and aggression by the UPenn Administration and the PPD against the Palestinian liberation movement in our city. 

Mere days ago, the UPenn administration sicced over 300 riot cops on the Gaza Solidarity Encampment at Penn which led to the brutalization of our people in the encampment. This cannot stand. We must stand together in defense of Refaat Alareer Hall, because we know the only people who will ever keep us safe, is us. The student intifada has become a people's intifada and we must show up in honor of the martyrs - from Turtle Island to Palestine.

The demands of our movement remain clear: an end to the US-Israeli genocide in Gaza and an end to the complicity of all Zionist institutions in the US including the University of Pennsylvania. We, the people, will defend Refaat Alareer Hall and ensure that it remains liberated until Penn divests from the Israeli war machine.",Text,False,Not Available,None,[],[],106,https://t.me/unity_of_fields/115,2390.0,2.0,No Replies
unity_of_fields,114,unity_of_fields,unity_of_fields,2024-05-17 22:41:21,Communique from the Liberated Casbah of Basel Al-Araj,MessageMediaPhoto,True,Not Available,None,[],[],85,https://t.me/unity_of_fields/114,1963.0,7.0,No Replies
unity_of_fields,113,unity_of_fields,unity_of_fields,2024-05-17 22:28:09,Statement of principle from the Liberated Casbah of Basel Al-Araj,MessageMediaPhoto,True,Not Available,None,[],[],81,https://t.me/unity_of_fields/113,2065.0,10.0,No Replies
unity_of_fields,112,unity_of_fields,unity_of_fields,2024-05-17 21:53:15,It's go time! Come support our comrades as they hold it down!,MessageMediaPhoto,True,Not Available,None,[],[],67,https://t.me/unity_of_fields/112,2029.0,1.0,No Replies
unity_of_fields,111,unity_of_fields,unity_of_fields,2024-05-17 20:19:22,,MessageMediaPhoto,True,PalestineResist,None,[],[],0,https://t.me/unity_of_fields/111,1772.0,5.0,No Replies
unity_of_fields,110,unity_of_fields,unity_of_fields,2024-05-17 20:19:22,"**As a result of an ongoing, sustained campaign of action targeting investors of Elbit Systems, investors have slashed their holdings in the zionist entity's largest weapon's company.**

Scotiabank has [cut its investment](https://www.reuters.com/business/finance/scotiabanks-fund-unit-halved-stake-israeli-weapons-maker-elbit-filing-shows-2024-05-14/) in Elbit from $402 million to $237 million, which previously represented 4.2% of Elbit's outstanding shares. Meanwhile, JP Morgan Chase has [cut its investment](https://www.sec.gov/Archives/edgar/data/19617/000001961724000369/xslForm13F_X02/Information_Table_03.31.2024.xml) in Elbit Systems by 70%, from $54 million to $16 million.

Since January, Elbit's stock has fallen by about 6%, while activists in Canada, Britain, and the US relentlessly targeted Scotiabank and JP Morgan Chase due to their investment in Elbit, affirming that their action will not stop until they #ShutElbitDown.",MessageMediaPhoto,True,PalestineResist,None,['#ShutElbitDown.'],"['https://www.reuters.com/business/finance/scotiabanks-fund-unit-halved-stake-israeli-weapons-maker-elbit-filing-shows-2024-05-14/)', 'https://www.sec.gov/Archives/edgar/data/19617/000001961724000369/xslForm13F_X02/Information_Table_03.31.2024.xml)']",105,https://t.me/unity_of_fields/110,1959.0,4.0,No Replies
unity_of_fields,109,unity_of_fields,unity_of_fields,2024-05-17 20:17:28,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/109,2345.0,7.0,No Replies
unity_of_fields,108,unity_of_fields,unity_of_fields,2024-05-17 20:17:28,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/108,2438.0,6.0,No Replies
unity_of_fields,107,unity_of_fields,unity_of_fields,2024-05-17 20:17:28,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/107,2272.0,6.0,No Replies
unity_of_fields,106,unity_of_fields,unity_of_fields,2024-05-17 20:17:28,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/106,2346.0,6.0,No Replies
unity_of_fields,105,unity_of_fields,unity_of_fields,2024-05-17 20:17:28,"🔻 [**Attack on Starbucks**](http://instagram.com/p/C7FSa9rOGwF), __submitted anonymously__ –

Wednesday, May 15th, Kalapuya land, so-called eugene.

Before dawn, an autonomous group smashed the windows of a local starbucks, leaving only “Free Gaza” and “Land Back” written in paint. This action was taken to bring awareness to the genocide taking place in Gaza and to interrupt business-as-usual. This act of vengeance was carried out on May 15th, Nakba Day, a day recognizing the ongoing genocide and forced displacement of Palestinians.

Starbucks has repeatedly shown its hostility towards Palestinian liberation, and did so most recently when it sued its workers’ union for posting a statement in support of Palestine on social media. The economy of eugene is complicit in the genocide happening in Gaza; the university and multi-national corporations profit off imperialism while making the city unaffordable for the majority of people there. While starbucks isn’t playing a central role in the genocide the israeli miliary is waging, starbucks is symbolic of an amerikkkan psyche and economy that feeds off imperialism. The chain is a tell tale sign of gentrification and a staple of the white middle and upper middle class. We won’t stand aside and let the amerikkkan economy continue unabated when it’s a system founded on and actively fueling colonialism and genocide.

This was done by a group of autonomous antifascists who echo the words of the anti-zionists that shut down the “Friends of the IDF” gala:

We have no name. We are not an organization. We are not an entity. Do not try to find us. We are everywhere and we will not stop.

Palestine will be free.

__**Via Palestine Action US Instagram**: ____instagram.com/p/C7FSa9rOGwF__",MessageMediaPhoto,False,Not Available,None,[],"['http://instagram.com/p/C7FSa9rOGwF),']",107,https://t.me/unity_of_fields/105,2291.0,6.0,No Replies
unity_of_fields,104,unity_of_fields,unity_of_fields,2024-05-17 19:39:10,https://www.kold.com/2024/05/16/caterpillar-headquarters-tucson-suffers-150000-damage/,MessageMediaWebPage,True,strikeforceworldwide,None,[],['https://www.kold.com/2024/05/16/caterpillar-headquarters-tucson-suffers-150000-damage/'],97,https://t.me/unity_of_fields/104,1851.0,4.0,No Replies
unity_of_fields,103,unity_of_fields,unity_of_fields,2024-05-16 20:14:46,"🚨 BODIES NEEDED AT FIT 🚨

the students of FIT have (de)occupied** SHIREEN'S HALL,** named after the assassinated Palestinian journalist Shireen Abu Akleh.

📍 227 West 27th Street",Text,True,cuadencampment,None,[],[],70,https://t.me/unity_of_fields/103,1861.0,,No Replies
unity_of_fields,102,unity_of_fields,unity_of_fields,2024-05-16 20:14:32,"🚨🟡🟢 BREAKING - Hezbollah:
—
12
In the name of Allah, the Most Gracious, the Most Merciful.
""Permission [to fight] has been granted to those who are being fought, because they were wronged. And indeed, Allah is competent to give them victory.""
This is the truth of Allah, the Most High, the Almighty.

In support of our steadfast Palestinian people in the Gaza Strip, in support of their brave and honorable resistance, and in response to the ""israeli"" enemy's [attack on industrial facilities in the Bekaa region](https://t.me/PalestineResist/39836), the Islamic Resistance, on Thursday, May 16, 2024, launched an aerial attack using explosive drones, targeting industrial facilities belonging to the enemy's Ministry of War (Elbit Systems, a military industry company) - the David Cohen Factory in ""Tel Hai"" (north of ""Kiryat Shmona""), which specializes in producing electronic systems for the ""israeli"" army. The targets were struck accurately.

""And victory is only from Allah, the Mighty, the Wise."" 

Thursday, 16-05-2024
7 Dhul-Qi’dah 1445 AH",Text,True,PalestineResist,None,[],"['https://t.me/PalestineResist/39836),']",69,https://t.me/unity_of_fields/102,1927.0,2.0,No Replies
unity_of_fields,101,unity_of_fields,unity_of_fields,2024-05-16 15:34:02,"🚨 ALL OUT TO FIT 🚨

🗓️Thursday, May 16th
⏰12:00 PM
📍West 27th St. & 8th Ave., SW Corner

In response to last week's administration-backed raid of the FIT Gaza solidarity encampment, we call on all of our peers to join us at a rally at 12PM TODAY. The NYPD and SRG unit deployed on our peacefully protesting students by administration's call were armed with tear gas, riot shields, guns, and battons. 

This is a UNIVERSITY, not a WARZONE!

SHAME ON FIT.",MessageMediaPhoto,True,wolpalestine,None,[],[],62,https://t.me/unity_of_fields/101,1767.0,1.0,No Replies
unity_of_fields,100,unity_of_fields,unity_of_fields,2024-05-16 15:19:47,"🔴 Popular Front for the Liberation of Palestine:
—
**The BDS National Committee's Statement on Armed Resistance Contradicts Our People's Legitimacy in Practicing Resistance and Ignores Consensus
**
We have followed the stance presented in the [statement](https://bdsmovement.net/Supporting-Student-Led-Solidarity-Mobilizations-In-Their-Demands) by the [""BDS National Committee"" (BNC),](https://web.archive.org/web/20221103111937/https://jisrcollective.com/pages/a-tactic-not-a-trademark.html) issued in English, regarding the required stance on armed resistance by solidarity movements with our people.

We in the Popular Front for the Liberation of Palestine reject the call made in the statement and appreciate all the positions, forces, and individuals expressing their support for Palestinian resistance in facing the genocidal and colonial zionist war.

The Front considers that clearly expressing support for our people's right in Gaza does not contradict the call to end the genocide and support resistance in all its forms, including revolutionary armed struggle.

The Front noted that boycott committees spread worldwide, especially in Europe and the Americas, are a broad movement involving all Palestinian institutions, supporters of the Palestinian people, and solidarity committees. They are not linked to the BNC in Ramallah and do not take orders or decisions from it.

The Front emphasized that the justifications of the BNC in Ramallah and its call for silence on armed resistance in Western countries are inaccurate positions and far from reality, because the Palestinian presence and solidarity movements with the Palestinian people are all targeted by the allies of the zionist entity, accused of ""anti-Semitism"" regardless of whether they adopt this slogan or that.

The Front concluded its statement by noting that attempts by some parties to neutralize the adherence to the slogan of armed resistance weaken the Palestinian national struggle and the legitimacy of armed resistance fighting on the soil of the homeland. It ignores the support and consensus of millions of supporters worldwide for this struggle, method, and slogan. Palestinian armed resistance and resistance factions in the region have become an icon and source of inspiration for all free people globally. The slogan ""From the river to the sea... Palestine will be free"" has become the central slogan echoed by revolutionaries worldwide.

Popular Front for the Liberation of Palestine
Central Media Department
May 16, 2024",Text,True,PalestineResist,None,[],"['https://bdsmovement.net/Supporting-Student-Led-Solidarity-Mobilizations-In-Their-Demands)', 'https://web.archive.org/web/20221103111937/https://jisrcollective.com/pages/a-tactic-not-a-trademark.html)']",81,https://t.me/unity_of_fields/100,1773.0,5.0,No Replies
unity_of_fields,99,unity_of_fields,unity_of_fields,2024-05-15 22:19:27,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/99,1961.0,5.0,No Replies
unity_of_fields,98,unity_of_fields,unity_of_fields,2024-05-15 22:19:27,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/98,2013.0,5.0,No Replies
unity_of_fields,97,unity_of_fields,unity_of_fields,2024-05-15 22:19:27,"🚨 **UC BERKELEY BUILDING OCCUPATION** - ALL OUT TO 2538 CHANNING, urgent need for medics, bikes, barricades, and bodies. 

Protestors occupied the building to avenge Al Shifa Hospital, writing: 

""Avenge Al-Shifa.""

""Zionism=Nazism.""

""Our martyrs never die.""

""Pigs are best dead forever.""

""This is for Hind.""

""Escalate in this bitch.""

https://www.instagram.com/p/C7AWB-PuElN/",MessageMediaDocument,False,Not Available,None,[],['https://www.instagram.com/p/C7AWB-PuElN/'],95,https://t.me/unity_of_fields/97,2014.0,5.0,No Replies
unity_of_fields,93,unity_of_fields,unity_of_fields,2024-05-15 21:58:11,,MessageMediaPhoto,False,Not Available,None,[],[],0,https://t.me/unity_of_fields/93,1907.0,1.0,No Replies
unity_of_fields,92,unity_of_fields,unity_of_fields,2024-05-15 21:58:11,"🚨IRVINE🚨
MASS SUPPORT NEEDED‼️
PROTECT THE STUDENT INTIFADA🍉

“We will not go to the negotiations table until suspensions dropped, and we will continue to show out until our demands our met, and until Palestine is free”

If you’re available and near Irvine - get there now!!",MessageMediaPhoto,False,Not Available,None,[],[],70,https://t.me/unity_of_fields/92,1932.0,1.0,No Replies
unity_of_fields,91,unity_of_fields,unity_of_fields,2024-05-15 21:49:26,📍2538 Channing (UC PROPERTY) HAS BEEN TAKEN TO AVENGE AL SHIFA HOSPITAL. ALL OUT TO BERKELEY!,MessageMediaPhoto,False,Not Available,None,[],[],80,https://t.me/unity_of_fields/91,1923.0,2.0,No Replies
